crew_id,name,assigned_flight,base,duty_start,duty_end,rest_hours_prior,last_flight_end,fatigue_score,role
AA5682_C1,Crew_1,AA5682,ORD,2025-07-10 03:52:00,2025-07-10 06:30:00,10,2025-07-09 17:52:00,1.4000000000000001,Attendant
AA5682_C2,Crew_2,AA5682,ORD,2025-07-10 03:52:00,2025-07-10 06:30:00,10,2025-07-09 17:52:00,1.4000000000000001,Attendant
AA5682_C3,Crew_3,AA5682,ORD,2025-07-10 03:52:00,2025-07-10 06:30:00,10,2025-07-09 17:52:00,1.4000000000000001,Attendant
AL9507_C0,Crew_0,AL9507,ORD,2025-06-21 18:04:00,2025-06-21 22:13:00,10,2025-06-21 08:04:00,1.4000000000000001,Pilot
AL9507_C1,Crew_1,AL9507,ORD,2025-06-21 18:04:00,2025-06-21 22:13:00,10,2025-06-21 08:04:00,1.4000000000000001,Attendant
AL9507_C2,Crew_2,AL9507,ORD,2025-06-21 18:04:00,2025-06-21 22:13:00,10,2025-06-21 08:04:00,1.4000000000000001,Attendant
AL9507_C3,Crew_3,AL9507,ORD,2025-06-21 18:04:00,2025-06-21 22:13:00,10,2025-06-21 08:04:00,1.4000000000000001,Attendant
UA9335_C0,Crew_0,UA9335,ORD,2025-07-15 09:46:00,2025-07-15 13:57:00,10,2025-07-14 23:46:00,1.4000000000000001,Pilot
UA9335_C1,Crew_1,UA9335,ORD,2025-07-15 09:46:00,2025-07-15 13:57:00,10,2025-07-14 23:46:00,1.4000000000000001,Attendant
UA9335_C2,Crew_2,UA9335,ORD,2025-07-15 09:46:00,2025-07-15 13:57:00,10,2025-07-14 23:46:00,1.4000000000000001,Attendant
UA9335_C3,Crew_3,UA9335,ORD,2025-07-15 09:46:00,2025-07-15 13:57:00,10,2025-07-14 23:46:00,1.4000000000000001,Attendant
AA1970_C0,Crew_0,AA1970,ORD,2025-07-15 02:34:00,2025-07-15 03:50:00,10,2025-07-14 16:34:00,1.4000000000000001,Pilot
AA1970_C1,Crew_1,AA1970,ORD,2025-07-15 02:34:00,2025-07-15 03:50:00,10,2025-07-14 16:34:00,1.4000000000000001,Attendant
AA1970_C2,Crew_2,AA1970,ORD,2025-07-15 02:34:00,2025-07-15 03:50:00,10,2025-07-14 16:34:00,1.4000000000000001,Attendant
AA1970_C3,Crew_3,AA1970,ORD,2025-07-15 02:34:00,2025-07-15 03:50:00,10,2025-07-14 16:34:00,1.4000000000000001,Attendant
AA1970_C4,Crew_4,AA1970,ORD,2025-07-15 02:34:00,2025-07-15 03:50:00,10,2025-07-14 16:34:00,1.4000000000000001,Attendant
DL846_C0,Crew_0,DL846,ORD,2025-07-02 20:15:00,2025-07-03 00:49:00,10,2025-07-02 10:15:00,1.4000000000000001,Pilot
DL846_C1,Crew_1,DL846,ORD,2025-07-02 20:15:00,2025-07-03 00:49:00,10,2025-07-02 10:15:00,1.4000000000000001,Attendant
DL846_C2,Crew_2,DL846,ORD,2025-07-02 20:15:00,2025-07-03 00:49:00,10,2025-07-02 10:15:00,1.4000000000000001,Attendant
DL846_C3,Crew_3,DL846,ORD,2025-07-02 20:15:00,2025-07-03 00:49:00,10,2025-07-02 10:15:00,1.4000000000000001,Attendant
DL846_C4,Crew_4,DL846,ORD,2025-07-02 20:15:00,2025-07-03 00:49:00,10,2025-07-02 10:15:00,1.4000000000000001,Attendant
JB766_C0,Crew_0,JB766,ORD,2025-06-29 07:07:00,2025-06-29 12:03:00,10,2025-06-28 21:07:00,1.4000000000000001,Pilot
JB766_C1,Crew_1,JB766,ORD,2025-06-29 07:07:00,2025-06-29 12:03:00,10,2025-06-28 21:07:00,1.4000000000000001,Attendant
JB766_C2,Crew_2,JB766,ORD,2025-06-29 07:07:00,2025-06-29 12:03:00,10,2025-06-28 21:07:00,1.4000000000000001,Attendant
JB766_C3,Crew_3,JB766,ORD,2025-06-29 07:07:00,2025-06-29 12:03:00,10,2025-06-28 21:07:00,1.4000000000000001,Attendant
JB766_C4,Crew_4,JB766,ORD,2025-06-29 07:07:00,2025-06-29 12:03:00,10,2025-06-28 21:07:00,1.4000000000000001,Attendant
JB766_C5,Crew_5,JB766,ORD,2025-06-29 07:07:00,2025-06-29 12:03:00,10,2025-06-28 21:07:00,1.4000000000000001,Attendant
SW2684_C0,Crew_0,SW2684,ORD,2025-07-16 23:31:00,2025-07-17 03:07:00,10,2025-07-16 13:31:00,1.4000000000000001,Pilot
SW2684_C1,Crew_1,SW2684,ORD,2025-07-16 23:31:00,2025-07-17 03:07:00,10,2025-07-16 13:31:00,1.4000000000000001,Attendant
SW2684_C2,Crew_2,SW2684,ORD,2025-07-16 23:31:00,2025-07-17 03:07:00,10,2025-07-16 13:31:00,1.4000000000000001,Attendant
SW2684_C3,Crew_3,SW2684,ORD,2025-07-16 23:31:00,2025-07-17 03:07:00,10,2025-07-16 13:31:00,1.4000000000000001,Attendant
JB7479_C0,Crew_0,JB7479,ORD,2025-07-17 07:51:00,2025-07-17 10:00:00,10,2025-07-16 21:51:00,1.4000000000000001,Pilot
JB7479_C1,Crew_1,JB7479,ORD,2025-07-17 07:51:00,2025-07-17 10:00:00,10,2025-07-16 21:51:00,1.4000000000000001,Attendant
JB7479_C2,Crew_2,JB7479,ORD,2025-07-17 07:51:00,2025-07-17 10:00:00,10,2025-07-16 21:51:00,1.4000000000000001,Attendant
JB7479_C3,Crew_3,JB7479,ORD,2025-07-17 07:51:00,2025-07-17 10:00:00,10,2025-07-16 21:51:00,1.4000000000000001,Attendant
AA5034_C0,Crew_0,AA5034,ORD,2025-07-10 23:00:00,2025-07-11 02:36:00,10,2025-07-10 13:00:00,1.4000000000000001,Pilot
AA5034_C1,Crew_1,AA5034,ORD,2025-07-10 23:00:00,2025-07-11 02:36:00,10,2025-07-10 13:00:00,1.4000000000000001,Attendant
AA5034_C2,Crew_2,AA5034,ORD,2025-07-10 23:00:00,2025-07-11 02:36:00,10,2025-07-10 13:00:00,1.4000000000000001,Attendant
AA5034_C3,Crew_3,AA5034,ORD,2025-07-10 23:00:00,2025-07-11 02:36:00,10,2025-07-10 13:00:00,1.4000000000000001,Attendant
AA8047_C0,Crew_0,AA8047,ORD,2025-06-25 09:37:00,2025-06-25 13:58:00,10,2025-06-24 23:37:00,1.4000000000000001,Pilot
AA8047_C1,Crew_1,AA8047,ORD,2025-06-25 09:37:00,2025-06-25 13:58:00,10,2025-06-24 23:37:00,1.4000000000000001,Attendant
AA8047_C2,Crew_2,AA8047,ORD,2025-06-25 09:37:00,2025-06-25 13:58:00,10,2025-06-24 23:37:00,1.4000000000000001,Attendant
AA8047_C3,Crew_3,AA8047,ORD,2025-06-25 09:37:00,2025-06-25 13:58:00,10,2025-06-24 23:37:00,1.4000000000000001,Attendant
AA8047_C4,Crew_4,AA8047,ORD,2025-06-25 09:37:00,2025-06-25 13:58:00,10,2025-06-24 23:37:00,1.4000000000000001,Attendant
UA9989_C0,Crew_0,UA9989,ORD,2025-07-03 20:16:00,2025-07-03 22:12:00,10,2025-07-03 10:16:00,1.4000000000000001,Pilot
UA9989_C1,Crew_1,UA9989,ORD,2025-07-03 20:16:00,2025-07-03 22:12:00,10,2025-07-03 10:16:00,1.4000000000000001,Attendant
UA9989_C2,Crew_2,UA9989,ORD,2025-07-03 20:16:00,2025-07-03 22:12:00,10,2025-07-03 10:16:00,1.4000000000000001,Attendant
UA9989_C3,Crew_3,UA9989,ORD,2025-07-03 20:16:00,2025-07-03 22:12:00,10,2025-07-03 10:16:00,1.4000000000000001,Attendant
UA9989_C4,Crew_4,UA9989,ORD,2025-07-03 20:16:00,2025-07-03 22:12:00,10,2025-07-03 10:16:00,1.4000000000000001,Attendant
AL122_C0,Crew_0,AL122,ORD,2025-07-16 17:38:00,2025-07-16 20:36:00,10,2025-07-16 07:38:00,1.4000000000000001,Pilot
AL122_C1,Crew_1,AL122,ORD,2025-07-16 17:38:00,2025-07-16 20:36:00,10,2025-07-16 07:38:00,1.4000000000000001,Attendant
AL122_C2,Crew_2,AL122,ORD,2025-07-16 17:38:00,2025-07-16 20:36:00,10,2025-07-16 07:38:00,1.4000000000000001,Attendant
AL122_C3,Crew_3,AL122,ORD,2025-07-16 17:38:00,2025-07-16 20:36:00,10,2025-07-16 07:38:00,1.4000000000000001,Attendant
AL122_C4,Crew_4,AL122,ORD,2025-07-16 17:38:00,2025-07-16 20:36:00,10,2025-07-16 07:38:00,1.4000000000000001,Attendant
AL122_C5,Crew_5,AL122,ORD,2025-07-16 17:38:00,2025-07-16 20:36:00,10,2025-07-16 07:38:00,1.4000000000000001,Attendant
DL4621_C0,Crew_0,DL4621,ORD,2025-06-21 17:02:00,2025-06-21 18:29:00,10,2025-06-21 07:02:00,1.4000000000000001,Pilot
DL4621_C1,Crew_1,DL4621,ORD,2025-06-21 17:02:00,2025-06-21 18:29:00,10,2025-06-21 07:02:00,1.4000000000000001,Attendant
DL4621_C2,Crew_2,DL4621,ORD,2025-06-21 17:02:00,2025-06-21 18:29:00,10,2025-06-21 07:02:00,1.4000000000000001,Attendant
DL4621_C3,Crew_3,DL4621,ORD,2025-06-21 17:02:00,2025-06-21 18:29:00,10,2025-06-21 07:02:00,1.4000000000000001,Attendant
DL4621_C4,Crew_4,DL4621,ORD,2025-06-21 17:02:00,2025-06-21 18:29:00,10,2025-06-21 07:02:00,1.4000000000000001,Attendant
AA7947_C0,Crew_0,AA7947,ORD,2025-07-03 14:56:00,2025-07-03 18:52:00,10,2025-07-03 04:56:00,1.4000000000000001,Pilot
AA7947_C1,Crew_1,AA7947,ORD,2025-07-03 14:56:00,2025-07-03 18:52:00,10,2025-07-03 04:56:00,1.4000000000000001,Attendant
AA7947_C2,Crew_2,AA7947,ORD,2025-07-03 14:56:00,2025-07-03 18:52:00,10,2025-07-03 04:56:00,1.4000000000000001,Attendant
AA7947_C3,Crew_3,AA7947,ORD,2025-07-03 14:56:00,2025-07-03 18:52:00,10,2025-07-03 04:56:00,1.4000000000000001,Attendant
AL9404_C0,Crew_0,AL9404,ORD,2025-07-13 12:05:00,2025-07-13 15:03:00,10,2025-07-13 02:05:00,1.4000000000000001,Pilot
AL9404_C1,Crew_1,AL9404,ORD,2025-07-13 12:05:00,2025-07-13 15:03:00,10,2025-07-13 02:05:00,1.4000000000000001,Attendant
AL9404_C2,Crew_2,AL9404,ORD,2025-07-13 12:05:00,2025-07-13 15:03:00,10,2025-07-13 02:05:00,1.4000000000000001,Attendant
AL9404_C3,Crew_3,AL9404,ORD,2025-07-13 12:05:00,2025-07-13 15:03:00,10,2025-07-13 02:05:00,1.4000000000000001,Attendant
AL9404_C4,Crew_4,AL9404,ORD,2025-07-13 12:05:00,2025-07-13 15:03:00,10,2025-07-13 02:05:00,1.4000000000000001,Attendant
AL9404_C5,Crew_5,AL9404,ORD,2025-07-13 12:05:00,2025-07-13 15:03:00,10,2025-07-13 02:05:00,1.4000000000000001,Attendant
AA9912_C0,Crew_0,AA9912,ORD,2025-06-30 19:47:00,2025-06-30 22:53:00,10,2025-06-30 09:47:00,1.4000000000000001,Pilot
AA9912_C1,Crew_1,AA9912,ORD,2025-06-30 19:47:00,2025-06-30 22:53:00,10,2025-06-30 09:47:00,1.4000000000000001,Attendant
AA9912_C2,Crew_2,AA9912,ORD,2025-06-30 19:47:00,2025-06-30 22:53:00,10,2025-06-30 09:47:00,1.4000000000000001,Attendant
AA9912_C3,Crew_3,AA9912,ORD,2025-06-30 19:47:00,2025-06-30 22:53:00,10,2025-06-30 09:47:00,1.4000000000000001,Attendant
DL8347_C0,Crew_0,DL8347,ORD,2025-06-22 20:52:00,2025-06-22 22:47:00,10,2025-06-22 10:52:00,1.4000000000000001,Pilot
DL8347_C1,Crew_1,DL8347,ORD,2025-06-22 20:52:00,2025-06-22 22:47:00,10,2025-06-22 10:52:00,1.4000000000000001,Attendant
DL8347_C2,Crew_2,DL8347,ORD,2025-06-22 20:52:00,2025-06-22 22:47:00,10,2025-06-22 10:52:00,1.4000000000000001,Attendant
DL8347_C3,Crew_3,DL8347,ORD,2025-06-22 20:52:00,2025-06-22 22:47:00,10,2025-06-22 10:52:00,1.4000000000000001,Attendant
DL8347_C4,Crew_4,DL8347,ORD,2025-06-22 20:52:00,2025-06-22 22:47:00,10,2025-06-22 10:52:00,1.4000000000000001,Attendant
AL2043_C0,Crew_0,AL2043,ORD,2025-07-02 01:47:00,2025-07-02 02:54:00,10,2025-07-01 15:47:00,1.4000000000000001,Pilot
AL2043_C1,Crew_1,AL2043,ORD,2025-07-02 01:47:00,2025-07-02 02:54:00,10,2025-07-01 15:47:00,1.4000000000000001,Attendant
AL2043_C2,Crew_2,AL2043,ORD,2025-07-02 01:47:00,2025-07-02 02:54:00,10,2025-07-01 15:47:00,1.4000000000000001,Attendant
AL2043_C3,Crew_3,AL2043,ORD,2025-07-02 01:47:00,2025-07-02 02:54:00,10,2025-07-01 15:47:00,1.4000000000000001,Attendant
AL2043_C4,Crew_4,AL2043,ORD,2025-07-02 01:47:00,2025-07-02 02:54:00,10,2025-07-01 15:47:00,1.4000000000000001,Attendant
AL2043_C5,Crew_5,AL2043,ORD,2025-07-02 01:47:00,2025-07-02 02:54:00,10,2025-07-01 15:47:00,1.4000000000000001,Attendant
AA3063_C0,Crew_0,AA3063,ORD,2025-07-08 05:13:00,2025-07-08 09:05:00,10,2025-07-07 19:13:00,1.4000000000000001,Pilot
AA3063_C1,Crew_1,AA3063,ORD,2025-07-08 05:13:00,2025-07-08 09:05:00,10,2025-07-07 19:13:00,1.4000000000000001,Attendant
AA3063_C2,Crew_2,AA3063,ORD,2025-07-08 05:13:00,2025-07-08 09:05:00,10,2025-07-07 19:13:00,1.4000000000000001,Attendant
AA3063_C3,Crew_3,AA3063,ORD,2025-07-08 05:13:00,2025-07-08 09:05:00,10,2025-07-07 19:13:00,1.4000000000000001,Attendant
AA3063_C4,Crew_4,AA3063,ORD,2025-07-08 05:13:00,2025-07-08 09:05:00,10,2025-07-07 19:13:00,1.4000000000000001,Attendant
AA3063_C5,Crew_5,AA3063,ORD,2025-07-08 05:13:00,2025-07-08 09:05:00,10,2025-07-07 19:13:00,1.4000000000000001,Attendant
AL965_C0,Crew_0,AL965,ORD,2025-06-19 13:27:00,2025-06-19 14:52:00,10,2025-06-19 03:27:00,1.4000000000000001,Pilot
AL965_C1,Crew_1,AL965,ORD,2025-06-19 13:27:00,2025-06-19 14:52:00,10,2025-06-19 03:27:00,1.4000000000000001,Attendant
AL965_C2,Crew_2,AL965,ORD,2025-06-19 13:27:00,2025-06-19 14:52:00,10,2025-06-19 03:27:00,1.4000000000000001,Attendant
AL965_C3,Crew_3,AL965,ORD,2025-06-19 13:27:00,2025-06-19 14:52:00,10,2025-06-19 03:27:00,1.4000000000000001,Attendant
AL965_C4,Crew_4,AL965,ORD,2025-06-19 13:27:00,2025-06-19 14:52:00,10,2025-06-19 03:27:00,1.4000000000000001,Attendant
UA2881_C0,Crew_0,UA2881,ORD,2025-07-02 02:02:00,2025-07-02 03:31:00,10,2025-07-01 16:02:00,1.4000000000000001,Pilot
UA2881_C1,Crew_1,UA2881,ORD,2025-07-02 02:02:00,2025-07-02 03:31:00,10,2025-07-01 16:02:00,1.4000000000000001,Attendant
UA2881_C2,Crew_2,UA2881,ORD,2025-07-02 02:02:00,2025-07-02 03:31:00,10,2025-07-01 16:02:00,1.4000000000000001,Attendant
UA2881_C3,Crew_3,UA2881,ORD,2025-07-02 02:02:00,2025-07-02 03:31:00,10,2025-07-01 16:02:00,1.4000000000000001,Attendant
UA2881_C4,Crew_4,UA2881,ORD,2025-07-02 02:02:00,2025-07-02 03:31:00,10,2025-07-01 16:02:00,1.4000000000000001,Attendant
UA2881_C5,Crew_5,UA2881,ORD,2025-07-02 02:02:00,2025-07-02 03:31:00,10,2025-07-01 16:02:00,1.4000000000000001,Attendant
AL5019_C0,Crew_0,AL5019,ORD,2025-06-25 01:21:00,2025-06-25 05:32:00,10,2025-06-24 15:21:00,1.4000000000000001,Pilot
AL5019_C1,Crew_1,AL5019,ORD,2025-06-25 01:21:00,2025-06-25 05:32:00,10,2025-06-24 15:21:00,1.4000000000000001,Attendant
AL5019_C2,Crew_2,AL5019,ORD,2025-06-25 01:21:00,2025-06-25 05:32:00,10,2025-06-24 15:21:00,1.4000000000000001,Attendant
AL5019_C3,Crew_3,AL5019,ORD,2025-06-25 01:21:00,2025-06-25 05:32:00,10,2025-06-24 15:21:00,1.4000000000000001,Attendant
AA4333_C0,Crew_0,AA4333,ORD,2025-06-30 14:52:00,2025-06-30 16:26:00,10,2025-06-30 04:52:00,1.4000000000000001,Pilot
AA4333_C1,Crew_1,AA4333,ORD,2025-06-30 14:52:00,2025-06-30 16:26:00,10,2025-06-30 04:52:00,1.4000000000000001,Attendant
AA4333_C2,Crew_2,AA4333,ORD,2025-06-30 14:52:00,2025-06-30 16:26:00,10,2025-06-30 04:52:00,1.4000000000000001,Attendant
AA4333_C3,Crew_3,AA4333,ORD,2025-06-30 14:52:00,2025-06-30 16:26:00,10,2025-06-30 04:52:00,1.4000000000000001,Attendant
AA4333_C4,Crew_4,AA4333,ORD,2025-06-30 14:52:00,2025-06-30 16:26:00,10,2025-06-30 04:52:00,1.4000000000000001,Attendant
AA4333_C5,Crew_5,AA4333,ORD,2025-06-30 14:52:00,2025-06-30 16:26:00,10,2025-06-30 04:52:00,1.4000000000000001,Attendant
JB8296_C0,Crew_0,JB8296,ORD,2025-06-28 22:49:00,2025-06-29 00:17:00,10,2025-06-28 12:49:00,1.4000000000000001,Pilot
JB8296_C1,Crew_1,JB8296,ORD,2025-06-28 22:49:00,2025-06-29 00:17:00,10,2025-06-28 12:49:00,1.4000000000000001,Attendant
JB8296_C2,Crew_2,JB8296,ORD,2025-06-28 22:49:00,2025-06-29 00:17:00,10,2025-06-28 12:49:00,1.4000000000000001,Attendant
JB8296_C3,Crew_3,JB8296,ORD,2025-06-28 22:49:00,2025-06-29 00:17:00,10,2025-06-28 12:49:00,1.4000000000000001,Attendant
JB8296_C4,Crew_4,JB8296,ORD,2025-06-28 22:49:00,2025-06-29 00:17:00,10,2025-06-28 12:49:00,1.4000000000000001,Attendant
JB8296_C5,Crew_5,JB8296,ORD,2025-06-28 22:49:00,2025-06-29 00:17:00,10,2025-06-28 12:49:00,1.4000000000000001,Attendant
UA4716_C0,Crew_0,UA4716,ORD,2025-07-15 04:44:00,2025-07-15 09:15:00,10,2025-07-14 18:44:00,1.4000000000000001,Pilot
UA4716_C1,Crew_1,UA4716,ORD,2025-07-15 04:44:00,2025-07-15 09:15:00,10,2025-07-14 18:44:00,1.4000000000000001,Attendant
UA4716_C2,Crew_2,UA4716,ORD,2025-07-15 04:44:00,2025-07-15 09:15:00,10,2025-07-14 18:44:00,1.4000000000000001,Attendant
UA4716_C3,Crew_3,UA4716,ORD,2025-07-15 04:44:00,2025-07-15 09:15:00,10,2025-07-14 18:44:00,1.4000000000000001,Attendant
UA4716_C4,Crew_4,UA4716,ORD,2025-07-15 04:44:00,2025-07-15 09:15:00,10,2025-07-14 18:44:00,1.4000000000000001,Attendant
UA7146_C0,Crew_0,UA7146,ORD,2025-06-30 23:55:00,2025-07-01 04:06:00,10,2025-06-30 13:55:00,1.4000000000000001,Pilot
UA7146_C1,Crew_1,UA7146,ORD,2025-06-30 23:55:00,2025-07-01 04:06:00,10,2025-06-30 13:55:00,1.4000000000000001,Attendant
UA7146_C2,Crew_2,UA7146,ORD,2025-06-30 23:55:00,2025-07-01 04:06:00,10,2025-06-30 13:55:00,1.4000000000000001,Attendant
UA7146_C3,Crew_3,UA7146,ORD,2025-06-30 23:55:00,2025-07-01 04:06:00,10,2025-06-30 13:55:00,1.4000000000000001,Attendant
UA7146_C4,Crew_4,UA7146,ORD,2025-06-30 23:55:00,2025-07-01 04:06:00,10,2025-06-30 13:55:00,1.4000000000000001,Attendant
UA7146_C5,Crew_5,UA7146,ORD,2025-06-30 23:55:00,2025-07-01 04:06:00,10,2025-06-30 13:55:00,1.4000000000000001,Attendant
SW971_C0,Crew_0,SW971,ORD,2025-07-18 03:04:00,2025-07-18 06:46:00,10,2025-07-17 17:04:00,1.4000000000000001,Pilot
SW971_C1,Crew_1,SW971,ORD,2025-07-18 03:04:00,2025-07-18 06:46:00,10,2025-07-17 17:04:00,1.4000000000000001,Attendant
SW971_C2,Crew_2,SW971,ORD,2025-07-18 03:04:00,2025-07-18 06:46:00,10,2025-07-17 17:04:00,1.4000000000000001,Attendant
SW971_C3,Crew_3,SW971,ORD,2025-07-18 03:04:00,2025-07-18 06:46:00,10,2025-07-17 17:04:00,1.4000000000000001,Attendant
SW971_C4,Crew_4,SW971,ORD,2025-07-18 03:04:00,2025-07-18 06:46:00,10,2025-07-17 17:04:00,1.4000000000000001,Attendant
AL9695_C0,Crew_0,AL9695,ORD,2025-06-30 14:57:00,2025-06-30 18:21:00,10,2025-06-30 04:57:00,1.4000000000000001,Pilot
AL9695_C1,Crew_1,AL9695,ORD,2025-06-30 14:57:00,2025-06-30 18:21:00,10,2025-06-30 04:57:00,1.4000000000000001,Attendant
AL9695_C2,Crew_2,AL9695,ORD,2025-06-30 14:57:00,2025-06-30 18:21:00,10,2025-06-30 04:57:00,1.4000000000000001,Attendant
AL9695_C3,Crew_3,AL9695,ORD,2025-06-30 14:57:00,2025-06-30 18:21:00,10,2025-06-30 04:57:00,1.4000000000000001,Attendant
AL9695_C4,Crew_4,AL9695,ORD,2025-06-30 14:57:00,2025-06-30 18:21:00,10,2025-06-30 04:57:00,1.4000000000000001,Attendant
SW1622_C0,Crew_0,SW1622,ORD,2025-07-07 23:09:00,2025-07-08 02:50:00,10,2025-07-07 13:09:00,1.4000000000000001,Pilot
SW1622_C1,Crew_1,SW1622,ORD,2025-07-07 23:09:00,2025-07-08 02:50:00,10,2025-07-07 13:09:00,1.4000000000000001,Attendant
SW1622_C2,Crew_2,SW1622,ORD,2025-07-07 23:09:00,2025-07-08 02:50:00,10,2025-07-07 13:09:00,1.4000000000000001,Attendant
SW1622_C3,Crew_3,SW1622,ORD,2025-07-07 23:09:00,2025-07-08 02:50:00,10,2025-07-07 13:09:00,1.4000000000000001,Attendant
AL8696_C0,Crew_0,AL8696,ORD,2025-07-12 04:55:00,2025-07-12 08:36:00,10,2025-07-11 18:55:00,1.4000000000000001,Pilot
AL8696_C1,Crew_1,AL8696,ORD,2025-07-12 04:55:00,2025-07-12 08:36:00,10,2025-07-11 18:55:00,1.4000000000000001,Attendant
AL8696_C2,Crew_2,AL8696,ORD,2025-07-12 04:55:00,2025-07-12 08:36:00,10,2025-07-11 18:55:00,1.4000000000000001,Attendant
AL8696_C3,Crew_3,AL8696,ORD,2025-07-12 04:55:00,2025-07-12 08:36:00,10,2025-07-11 18:55:00,1.4000000000000001,Attendant
AL8696_C4,Crew_4,AL8696,ORD,2025-07-12 04:55:00,2025-07-12 08:36:00,10,2025-07-11 18:55:00,1.4000000000000001,Attendant
AL8696_C5,Crew_5,AL8696,ORD,2025-07-12 04:55:00,2025-07-12 08:36:00,10,2025-07-11 18:55:00,1.4000000000000001,Attendant
AL4976_C0,Crew_0,AL4976,ORD,2025-07-07 03:39:00,2025-07-07 08:23:00,10,2025-07-06 17:39:00,1.4000000000000001,Pilot
AL4976_C1,Crew_1,AL4976,ORD,2025-07-07 03:39:00,2025-07-07 08:23:00,10,2025-07-06 17:39:00,1.4000000000000001,Attendant
AL4976_C2,Crew_2,AL4976,ORD,2025-07-07 03:39:00,2025-07-07 08:23:00,10,2025-07-06 17:39:00,1.4000000000000001,Attendant
AL4976_C3,Crew_3,AL4976,ORD,2025-07-07 03:39:00,2025-07-07 08:23:00,10,2025-07-06 17:39:00,1.4000000000000001,Attendant
AL4976_C4,Crew_4,AL4976,ORD,2025-07-07 03:39:00,2025-07-07 08:23:00,10,2025-07-06 17:39:00,1.4000000000000001,Attendant
AL4976_C5,Crew_5,AL4976,ORD,2025-07-07 03:39:00,2025-07-07 08:23:00,10,2025-07-06 17:39:00,1.4000000000000001,Attendant
AL9996_C0,Crew_0,AL9996,ORD,2025-06-26 15:09:00,2025-06-26 16:29:00,10,2025-06-26 05:09:00,1.4000000000000001,Pilot
AL9996_C1,Crew_1,AL9996,ORD,2025-06-26 15:09:00,2025-06-26 16:29:00,10,2025-06-26 05:09:00,1.4000000000000001,Attendant
AL9996_C2,Crew_2,AL9996,ORD,2025-06-26 15:09:00,2025-06-26 16:29:00,10,2025-06-26 05:09:00,1.4000000000000001,Attendant
AL9996_C3,Crew_3,AL9996,ORD,2025-06-26 15:09:00,2025-06-26 16:29:00,10,2025-06-26 05:09:00,1.4000000000000001,Attendant
AL9996_C4,Crew_4,AL9996,ORD,2025-06-26 15:09:00,2025-06-26 16:29:00,10,2025-06-26 05:09:00,1.4000000000000001,Attendant
AA360_C0,Crew_0,AA360,ORD,2025-06-18 20:09:00,2025-06-18 21:57:00,10,2025-06-18 10:09:00,1.4000000000000001,Pilot
AA360_C1,Crew_1,AA360,ORD,2025-06-18 20:09:00,2025-06-18 21:57:00,10,2025-06-18 10:09:00,1.4000000000000001,Attendant
AA360_C2,Crew_2,AA360,ORD,2025-06-18 20:09:00,2025-06-18 21:57:00,10,2025-06-18 10:09:00,1.4000000000000001,Attendant
AA360_C3,Crew_3,AA360,ORD,2025-06-18 20:09:00,2025-06-18 21:57:00,10,2025-06-18 10:09:00,1.4000000000000001,Attendant
AA360_C4,Crew_4,AA360,ORD,2025-06-18 20:09:00,2025-06-18 21:57:00,10,2025-06-18 10:09:00,1.4000000000000001,Attendant
AA360_C5,Crew_5,AA360,ORD,2025-06-18 20:09:00,2025-06-18 21:57:00,10,2025-06-18 10:09:00,1.4000000000000001,Attendant
DL8163_C0,Crew_0,DL8163,ORD,2025-06-26 02:16:00,2025-06-26 04:07:00,10,2025-06-25 16:16:00,1.4000000000000001,Pilot
DL8163_C1,Crew_1,DL8163,ORD,2025-06-26 02:16:00,2025-06-26 04:07:00,10,2025-06-25 16:16:00,1.4000000000000001,Attendant
DL8163_C2,Crew_2,DL8163,ORD,2025-06-26 02:16:00,2025-06-26 04:07:00,10,2025-06-25 16:16:00,1.4000000000000001,Attendant
DL8163_C3,Crew_3,DL8163,ORD,2025-06-26 02:16:00,2025-06-26 04:07:00,10,2025-06-25 16:16:00,1.4000000000000001,Attendant
DL8163_C4,Crew_4,DL8163,ORD,2025-06-26 02:16:00,2025-06-26 04:07:00,10,2025-06-25 16:16:00,1.4000000000000001,Attendant
SW2792_C0,Crew_0,SW2792,ORD,2025-07-03 14:31:00,2025-07-03 16:51:00,10,2025-07-03 04:31:00,1.4000000000000001,Pilot
SW2792_C1,Crew_1,SW2792,ORD,2025-07-03 14:31:00,2025-07-03 16:51:00,10,2025-07-03 04:31:00,1.4000000000000001,Attendant
SW2792_C2,Crew_2,SW2792,ORD,2025-07-03 14:31:00,2025-07-03 16:51:00,10,2025-07-03 04:31:00,1.4000000000000001,Attendant
SW2792_C3,Crew_3,SW2792,ORD,2025-07-03 14:31:00,2025-07-03 16:51:00,10,2025-07-03 04:31:00,1.4000000000000001,Attendant
SW2792_C4,Crew_4,SW2792,ORD,2025-07-03 14:31:00,2025-07-03 16:51:00,10,2025-07-03 04:31:00,1.4000000000000001,Attendant
JB9807_C0,Crew_0,JB9807,ORD,2025-06-19 11:27:00,2025-06-19 16:14:00,10,2025-06-19 01:27:00,1.4000000000000001,Pilot
JB9807_C1,Crew_1,JB9807,ORD,2025-06-19 11:27:00,2025-06-19 16:14:00,10,2025-06-19 01:27:00,1.4000000000000001,Attendant
JB9807_C2,Crew_2,JB9807,ORD,2025-06-19 11:27:00,2025-06-19 16:14:00,10,2025-06-19 01:27:00,1.4000000000000001,Attendant
